,positive_prob,neutral_prob,negative_prob,topic_business,topic_cybersecurity,topic_ecommerce,topic_economics,topic_education,topic_engineering,topic_health,topic_investment,topic_literature,topic_other,topic_productivity,topic_realestate,topic_renewableenergy,topic_safety,topic_technology,topic_tennis,topic_weatherupdate,topic_environment,user_verified,followersCount,friendsCount,retweetCount,likeCount,survived,power_value
506,0.0016263609,0.09752844,0.90084517,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,40.0,53.0,0.0,0.0,0,0.0
507,0.0066334084,0.75747854,0.2358881,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,34630.0,38077.0,1.0,0.0,0,10.0
508,0.6776737,0.29529202,0.027034273,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,1923.0,753.0,0.0,0.0,0,0.0
509,0.0998079,0.8567689,0.0434232,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,623.0,5005.0,0.0,0.0,0,0.0
510,0.14824653,0.31618354,0.5355699,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,178.0,1928.0,0.0,1.0,0,15.0
511,0.18389231,0.7212116,0.094896086,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,8895.0,5284.0,0.0,1.0,0,15.0
512,0.4088142,0.5523459,0.03883996,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,False,961.0,666.0,0.0,0.0,0,0.0
513,0.0020155958,0.18181203,0.81617236,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False,6.0,39.0,0.0,1.0,0,15.0
514,0.021419073,0.30118367,0.67739725,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,False,644.0,315.0,0.0,1.0,0,15.0
515,0.09117766,0.7901381,0.11868422,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,105068.0,504.0,0.0,11.0,0,165.0
516,0.3344667,0.60876346,0.056769863,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,8492.0,4677.0,2.0,0.0,0,20.0
517,0.32440773,0.4573558,0.21823648,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,17689.0,1385.0,1.0,7.0,0,115.0
518,0.028606113,0.8356221,0.13577174,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,264.0,25.0,0.0,1.0,0,15.0
519,0.015818639,0.14283375,0.8413476,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,1905.0,1141.0,0.0,1.0,0,15.0
520,0.6266521,0.33501348,0.03833436,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,27.0,125.0,0.0,1.0,0,15.0
521,0.035336077,0.85619724,0.10846671,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,13.0,70.0,0.0,1.0,0,15.0
522,0.3970184,0.51197857,0.09100301,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,19.0,44.0,0.0,0.0,0,0.0
523,0.002901911,0.3193282,0.6777699,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,4174.0,4062.0,0.0,0.0,0,0.0
524,0.008917397,0.48674873,0.5043339,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,18.0,141.0,1.0,0.0,0,10.0
525,0.0524572,0.7844623,0.16308057,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,232.0,371.0,0.0,0.0,0,0.0
526,0.029824726,0.863856,0.10631921,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,7.0,38.0,0.0,0.0,0,0.0
527,0.13496844,0.44912705,0.41590452,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,False,54.0,218.0,0.0,0.0,0,0.0
528,0.035710473,0.56382436,0.4004652,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,2838.0,720.0,1.0,0.0,0,10.0
529,0.49409363,0.44255263,0.063353755,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,14.0,145.0,0.0,0.0,0,0.0
530,0.06986324,0.8835456,0.046591222,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,79.0,292.0,0.0,0.0,0,0.0
531,0.0020828312,0.074362025,0.92355514,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,171.0,160.0,0.0,0.0,0,0.0
532,0.00510534,0.58114386,0.41375083,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,16254.0,15935.0,0.0,1.0,0,15.0
533,0.054765057,0.9112144,0.03402059,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1802.0,1495.0,0.0,0.0,0,0.0
534,0.10579308,0.82872623,0.065480694,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,222.0,139.0,0.0,0.0,0,0.0
535,0.025121303,0.42039332,0.5544853,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,178.0,183.0,2.0,0.0,0,20.0
536,0.49179244,0.43327916,0.074928455,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,61.0,190.0,0.0,0.0,0,0.0
537,0.0019916845,0.08777452,0.9102338,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,338.0,339.0,1.0,9.0,0,145.0
538,0.060947604,0.5628707,0.3761817,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,285.0,324.0,0.0,0.0,0,0.0
539,0.0903292,0.86518276,0.044487968,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,4863.0,1056.0,1.0,0.0,0,10.0
540,0.0013758977,0.021286778,0.9773373,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,572.0,488.0,0.0,0.0,0,0.0
541,0.4822588,0.47859463,0.039146602,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,317.0,244.0,0.0,0.0,0,0.0
542,0.266779,0.6510011,0.08221986,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,600.0,7.0,0.0,0.0,0,0.0
543,0.1494941,0.8173249,0.033181004,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,53.0,76.0,0.0,0.0,0,0.0
544,0.2090633,0.6614124,0.12952426,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,260.0,336.0,0.0,1.0,0,15.0
545,0.002079966,0.24052714,0.7573929,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,707.0,342.0,0.0,0.0,0,0.0
546,0.22125858,0.7199374,0.058804,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,6471.0,2502.0,0.0,0.0,0,0.0
547,0.02280731,0.7548618,0.22233096,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,True,14723.0,3072.0,0.0,0.0,0,50.0
548,0.011791961,0.22536206,0.76284593,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,8.0,1.0,1.0,0.0,0,10.0
549,0.68753624,0.29740575,0.015058085,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,False,46.0,82.0,0.0,0.0,0,0.0
550,0.024595687,0.75397396,0.22143039,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,11.0,55.0,0.0,0.0,0,0.0
551,0.0033089116,0.40869367,0.58799744,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,1.0,0.0,0.0,0.0,0,0.0
552,0.25969774,0.5623505,0.17795174,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,8.0,1.0,0.0,1.0,0,15.0
553,0.047353353,0.850029,0.10261768,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,69.0,100.0,1.0,1.0,0,25.0
554,0.0011216069,0.02719705,0.97168136,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,816.0,83.0,0.0,1.0,0,15.0
555,0.19730574,0.5645875,0.23810676,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,True,285.0,510.0,0.0,1.0,0,65.0
556,0.005582974,0.12873544,0.8656816,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,49.0,200.0,1.0,0.0,0,10.0
557,0.07970003,0.72971106,0.1905889,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,9.0,28.0,0.0,0.0,0,0.0
558,0.13524611,0.29517332,0.5695806,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,170.0,449.0,0.0,0.0,0,0.0
559,0.025114251,0.29523963,0.6796461,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,265.0,620.0,1.0,1.0,0,25.0
560,0.013402418,0.35866287,0.62793475,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,False,465.0,1482.0,2.0,2.0,0,50.0
561,0.016994936,0.535192,0.44781303,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,46387.0,2297.0,0.0,2.0,0,30.0
562,0.0015769093,0.008027253,0.99039584,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,85.0,252.0,0.0,0.0,0,0.0
563,0.0027261346,0.043437015,0.95383686,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,185.0,24.0,0.0,3.0,0,45.0
564,0.05306537,0.8954438,0.05149079,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,19.0,311.0,0.0,2.0,0,30.0
565,0.0034707433,0.2612829,0.73524636,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,3.0,3.0,0.0,0.0,0,0.0
566,0.0032815216,0.08285193,0.9138666,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,70.0,177.0,0.0,1.0,0,15.0
567,0.82493037,0.15122089,0.023848755,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,334.0,840.0,0.0,0.0,0,0.0
568,0.0026968913,0.06612767,0.9311755,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,213.0,494.0,0.0,0.0,0,0.0
569,0.8819747,0.10906228,0.008963027,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,5.0,157.0,0.0,0.0,0,0.0
570,0.0019916845,0.08777452,0.9102338,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,4.0,42.0,0.0,1.0,0,15.0
571,0.0027113578,0.12564631,0.8716423,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,292.0,1219.0,0.0,0.0,0,0.0
572,0.039108325,0.89332265,0.06756902,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,481.0,573.0,0.0,0.0,0,0.0
573,0.26173022,0.6018993,0.13637038,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,1068.0,3534.0,0.0,0.0,0,0.0
574,0.071320355,0.37661022,0.5520694,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,140.0,418.0,0.0,0.0,0,0.0
575,0.0037103985,0.5844886,0.41180098,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,662.0,895.0,0.0,0.0,0,0.0
576,0.80403817,0.17797348,0.017988434,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,6837.0,4653.0,0.0,0.0,0,0.0
577,0.0027182342,0.1351521,0.8621297,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,45.0,251.0,0.0,0.0,0,0.0
578,0.011047059,0.7025429,0.28641003,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,344.0,927.0,3.0,4.0,0,90.0
579,0.61225533,0.36867097,0.019073615,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,1041.0,233.0,0.0,0.0,0,0.0
580,0.22526743,0.4844158,0.29031682,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,35.0,489.0,0.0,3.0,0,45.0
581,0.0055364803,0.17453308,0.81993043,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,82.0,81.0,0.0,0.0,0,0.0
582,0.037068304,0.83242357,0.1305081,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,63.0,267.0,2.0,0.0,0,20.0
583,0.13203283,0.3246333,0.5433338,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,301.0,1132.0,0.0,0.0,0,0.0
584,0.77043647,0.21344635,0.01611717,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,272.0,37.0,0.0,0.0,0,0.0
585,0.087738365,0.80160034,0.11066131,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,427.0,632.0,0.0,1.0,0,15.0
586,0.008181518,0.1763401,0.81547844,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,1665.0,1385.0,1.0,1.0,0,25.0
587,0.14334543,0.7718464,0.084808156,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,174.0,1515.0,0.0,2.0,0,30.0
588,0.0055520656,0.16617846,0.8282695,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,False,3667.0,735.0,0.0,1.0,0,15.0
589,0.0066903117,0.25617138,0.7371383,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,8.0,24.0,0.0,0.0,0,0.0
590,0.02267076,0.62877375,0.3485554,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,False,48.0,23.0,0.0,0.0,0,0.0
591,0.030796893,0.4977102,0.47149292,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,223.0,112.0,0.0,2.0,0,30.0
592,0.14997178,0.469807,0.38022122,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,14327.0,477.0,0.0,0.0,0,0.0
593,0.007966298,0.13623281,0.85580087,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,39.0,16.0,0.0,0.0,0,0.0
594,0.0016548418,0.15756743,0.8407777,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,8816.0,8035.0,0.0,0.0,0,0.0
595,0.0021195132,0.090593964,0.9072865,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,True,18512.0,5767.0,0.0,1.0,0,65.0
596,0.031125555,0.7942488,0.17462564,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,244.0,389.0,0.0,0.0,0,0.0
597,0.0049189315,0.054408446,0.94067264,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,95.0,606.0,4.0,1.0,0,55.0
598,0.06561619,0.5842816,0.3501022,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,True,136609.0,1989.0,4.0,18.0,0,360.0
599,0.014669458,0.3955512,0.5897793,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,False,56.0,334.0,1.0,12.0,0,190.0
600,0.012038516,0.46196488,0.5259966,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,8.0,1.0,0.0,2.0,0,30.0
601,0.79516387,0.19314858,0.011687504,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,491.0,545.0,0.0,1.0,0,15.0
602,0.036484376,0.41401926,0.5494964,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,274.0,97.0,0.0,1.0,0,15.0
603,0.07132849,0.8260841,0.10258746,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,True,6211.0,1963.0,0.0,0.0,0,50.0
604,0.1431143,0.5929527,0.263933,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,7132.0,6699.0,0.0,0.0,0,0.0
605,0.7981009,0.1899169,0.011982182,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,23870.0,1093.0,0.0,0.0,0,0.0
606,0.0027148193,0.0752737,0.9220115,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,14.0,6.0,2.0,0.0,0,20.0
607,0.017682793,0.27246445,0.70985276,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,1391.0,210.0,0.0,6.0,0,90.0
608,0.23582341,0.6747964,0.08938013,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,1787.0,198.0,0.0,6.0,0,90.0
609,0.0011786587,0.0752752,0.9235461,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,18.0,118.0,0.0,0.0,0,0.0
610,0.07817285,0.33602434,0.5858028,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,21.0,176.0,0.0,0.0,0,0.0
611,0.24101023,0.5241042,0.23488557,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,4000.0,2701.0,0.0,0.0,0,0.0
612,0.029676707,0.8965834,0.073739946,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,False,3072.0,3048.0,0.0,1.0,0,15.0
613,0.0010793247,0.017990934,0.98092973,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,24.0,64.0,0.0,1.0,0,15.0
614,0.80645674,0.18488544,0.008657799,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,0.0,5.0,0.0,2.0,0,30.0
615,0.0027528543,0.38216344,0.6150837,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,False,462.0,1709.0,0.0,0.0,0,0.0
616,0.2090633,0.6614124,0.12952426,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,23.0,230.0,0.0,1.0,0,15.0
617,0.010401173,0.21398175,0.77561706,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,4.0,9.0,0.0,1.0,0,15.0
618,0.03170227,0.63780993,0.3304878,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,1.0,39.0,0.0,0.0,0,0.0
619,0.19153894,0.60543865,0.20302238,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,1533.0,2064.0,0.0,0.0,0,0.0
620,0.0032642896,0.10195469,0.89478105,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,21.0,115.0,0.0,0.0,0,0.0
621,0.041118477,0.5474409,0.41144067,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,227.0,698.0,0.0,0.0,0,0.0
622,0.07257309,0.8270412,0.10038561,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,118.0,301.0,0.0,2.0,0,30.0
623,0.0047754594,0.5701453,0.42507923,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,12.0,376.0,0.0,1.0,0,15.0
624,0.008953793,0.16507298,0.8259732,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,False,2.0,1.0,2.0,4.0,0,80.0
625,0.0041869464,0.77992594,0.21588717,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,583.0,404.0,0.0,0.0,0,0.0
626,0.056919087,0.7652121,0.17786878,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,341.0,498.0,0.0,1.0,0,15.0
627,0.43086213,0.5213904,0.047747523,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,1050.0,2248.0,0.0,0.0,0,0.0
628,0.41415697,0.4245484,0.16129465,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,839.0,677.0,0.0,3.0,0,45.0
629,0.0060267043,0.30480388,0.6891694,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,475.0,354.0,0.0,0.0,0,0.0
630,0.0011690411,0.014269387,0.9845615,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,563.0,556.0,0.0,1.0,0,15.0
631,0.010021195,0.54873246,0.44124636,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,179.0,477.0,0.0,1.0,0,15.0
632,0.311383,0.5728756,0.11574138,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,2398.0,138.0,0.0,0.0,0,0.0
633,0.1637409,0.7945411,0.041717935,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,721.0,464.0,0.0,2.0,0,30.0
634,0.0037550358,0.18321247,0.81303245,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,550.0,514.0,0.0,2.0,0,30.0
635,0.0015255495,0.03295806,0.9655164,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,9432.0,8615.0,0.0,2.0,0,30.0
636,0.021042446,0.19977011,0.7791875,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,32.0,230.0,0.0,1.0,0,15.0
637,0.0011245785,0.01500364,0.9838718,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,93.0,213.0,0.0,0.0,0,0.0
638,0.082363725,0.826418,0.09121827,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,False,8.0,24.0,0.0,1.0,0,15.0
639,0.28583056,0.5574119,0.1567575,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,182.0,383.0,0.0,0.0,0,0.0
640,0.0060774125,0.26568767,0.72823495,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,2807.0,4519.0,0.0,0.0,0,0.0
641,0.05212324,0.79048526,0.1573916,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,1.0,1.0,1.0,1.0,0,25.0
642,0.89594436,0.096643694,0.0074118874,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,334.0,453.0,0.0,1.0,0,15.0
643,0.0039660586,0.3111285,0.6849054,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,283.0,103.0,0.0,1.0,0,15.0
644,0.01026399,0.5985768,0.3911592,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,11.0,16.0,0.0,1.0,0,15.0
645,0.01406234,0.78491837,0.20101918,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,11041.0,514.0,0.0,1.0,0,15.0
646,0.005151568,0.16796628,0.8268822,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,35.0,91.0,0.0,1.0,0,15.0
647,0.001660496,0.0066683483,0.9916712,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,501.0,78.0,0.0,1.0,0,15.0
648,0.0009069352,0.035698596,0.96339446,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,325.0,7.0,9.0,20.0,0,390.0
649,0.81930083,0.16328374,0.017415464,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,398.0,325.0,0.0,0.0,0,0.0
650,0.21296012,0.51157093,0.27546892,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,828.0,1368.0,0.0,0.0,0,0.0
651,0.0031821309,0.010223609,0.9865942,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,8.0,58.0,0.0,0.0,0,0.0
652,0.0018722832,0.060628552,0.9374992,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,106611.0,222.0,0.0,4.0,0,60.0
653,0.020886002,0.84206885,0.13704519,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,117.0,189.0,1.0,0.0,0,10.0
654,0.69166136,0.27111223,0.03722639,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,73.0,359.0,0.0,0.0,0,0.0
655,0.43596452,0.4665554,0.097480126,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,2636.0,57.0,0.0,1.0,0,15.0
656,0.6997137,0.24486494,0.05542131,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,510.0,934.0,0.0,0.0,0,0.0
657,0.033417333,0.81938326,0.14719945,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,234.0,0.0,0.0,0.0,0,0.0
658,0.06214851,0.29070312,0.6471484,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,1749.0,1103.0,0.0,0.0,0,0.0
659,0.0016025588,0.1768926,0.8215049,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,39.0,40.0,0.0,0.0,0,0.0
660,0.0017908134,0.03191289,0.9662964,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,True,50517.0,8054.0,3.0,5.0,0,155.0
661,0.0028911761,0.25462762,0.7424812,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,3301.0,1508.0,0.0,1.0,0,15.0
662,0.0058971248,0.18233977,0.8117631,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,7376.0,771.0,1.0,2.0,0,40.0
663,0.010877869,0.50731087,0.48181129,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,642.0,4998.0,0.0,0.0,0,0.0
664,0.018083189,0.7922557,0.18966109,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,17.0,2.0,0.0,1.0,0,15.0
665,0.021361215,0.2387614,0.7398774,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,501.0,800.0,0.0,0.0,0,0.0
666,0.0747998,0.8142616,0.110938564,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,268.0,68.0,0.0,0.0,0,0.0
667,0.0008909152,0.0123273395,0.9867818,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,25.0,185.0,0.0,0.0,0,0.0
668,0.042602208,0.87249196,0.08490583,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,1.0,5.0,0.0,0.0,0,0.0
669,0.0070883334,0.671765,0.32114664,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,18.0,23.0,0.0,0.0,0,0.0
670,0.06427088,0.6869902,0.24873891,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,2223.0,797.0,0.0,0.0,0,0.0
671,0.12398373,0.8341227,0.04189354,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,721.0,464.0,0.0,1.0,0,15.0
672,0.2745689,0.5821627,0.14326842,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,1299.0,280.0,0.0,0.0,0,0.0
673,0.020215143,0.7613672,0.21841769,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,556.0,3024.0,0.0,0.0,0,0.0
674,0.014131507,0.48056367,0.5053048,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,117.0,16.0,0.0,0.0,0,0.0
675,0.025041578,0.30094197,0.6740165,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,320.0,503.0,0.0,2.0,0,30.0
676,0.026491499,0.3444275,0.629081,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,115.0,947.0,0.0,1.0,0,15.0
